yearBuilt,url,longitude,homeStatus,real estate provider,paymentPeriod,isListed,relaxed,postal_code,title,address,facts and features,currency,commute,price,latitude,city,homeType,state,bedrooms,bathrooms,area
-1,https://www.zillow.com/homedetails/452-W-36th-St-3FE-New-York-NY-10018/2105394401_zpid/,-73.997754,FOR_RENT,,,,False,10018,Apartment for rent,"452 W 36th St # 3FE, New York, NY 10018","1 bds, 1.0 ba ,None sqft",USD,,"$2,500/mo",40.755435,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/412-w-36th-st-new-york-ny-3Ft3/,-73.99626,,,,,False,,For Rent,"412 W 36th St, New York, NY"," bds,  ba , sqft",,,,40.754795,,,,,,
-1,https://www.zillow.com/homedetails/304-W-40th-St-3FF-New-York-NY-10018/2082275864_zpid/,-73.991458,FOR_RENT,,,,False,10018,Apartment for rent,"304 W 40th St # 3FF, New York, NY 10018","0 bds, 1.0 ba ,None sqft",USD,,"$2,600/mo",40.75601,New York,MULTI_FAMILY,NY,0,1.0,
1907,https://www.zillow.com/homedetails/32-W-40th-St-APT-11B-New-York-NY-10018/72516306_zpid/,-73.983621,FOR_RENT,,,,False,10018,Apartment for rent,"32 W 40th St APT 11B, New York, NY 10018","2 bds, 2.0 ba ,1000 sqft",USD,,"$5,900/mo",40.75239,New York,MULTI_FAMILY,NY,2,2.0,1000
,https://www.zillow.com/b/77-w-55th-st-new-york-ny-5Xj4P2/,-73.977272,,,,,False,,For Rent,"77 W 55th St, New York, NY"," bds,  ba , sqft",,,,40.762816,,,,,,
,https://www.zillow.com/b/402-w-51st-st-new-york-ny-3HKh/,-73.988787,,,,,False,,For Rent,"402 W 51st St, New York, NY"," bds,  ba , sqft",,,,40.764079,,,,,,
,https://www.zillow.com/b/avalon-clinton-new-york-ny-29Yy/,-73.991845,,,,,False,,Avalon Clinton,"510 W 52nd St, New York, NY"," bds,  ba , sqft",,,,40.765943,,,,,,
-1,https://www.zillow.com/homedetails/787-9th-Ave-APT-3N-New-York-NY-10019/2106664282_zpid/,-73.988134,FOR_RENT,,,,False,10019,Apartment for rent,"787 9th Ave APT 3N, New York, NY 10019","2 bds, 1.0 ba ,700 sqft",USD,,"$3,250/mo",40.765153,New York,MULTI_FAMILY,NY,2,1.0,700
,https://www.zillow.com/b/longacre-house-new-york-ny-BSf7WT/,-73.986168,,,,,False,,Longacre House,"305 W 50th St, New York, NY"," bds,  ba , sqft",,,,40.762968,,,,,,
-1,https://www.zillow.com/homedetails/340-W-55th-St-7L-New-York-NY-10019/2080927274_zpid/,-73.985614,FOR_RENT,,,,False,10019,Apartment for rent,"340 W 55th St # 7L, New York, NY 10019","2 bds, 1.0 ba ,None sqft",USD,,"$3,500/mo",40.765932,New York,MULTI_FAMILY,NY,2,1.0,
2013,https://www.zillow.com/homedetails/540-W-49th-St-APT-209N-New-York-NY-10019/124439004_zpid/,-73.994256,FOR_RENT,,,,False,10019,Apartment for rent,"540 W 49th St APT 209N, New York, NY 10019","0 bds, 1.0 ba ,501 sqft",USD,,"$3,100/mo",40.764655,New York,MULTI_FAMILY,NY,0,1.0,501
,https://www.zillow.com/b/avalon-midtown-west-new-york-ny-5XVMHG/,-73.985813,,,,,False,,Avalon Midtown West,"250 W 50th St, New York, NY"," bds,  ba , sqft",,,,40.761828,,,,,,
,https://www.zillow.com/b/220-central-park-s-new-york-ny-5XjrDM/,-73.980212,,,,,False,,For Rent,"220 Central Park S, New York, NY"," bds,  ba , sqft",,,,40.767181,,,,,,
,https://www.zillow.com/b/162-w-54th-st-new-york-ny-28vN/,-73.981264,,,,,False,,For Rent,"162 W 54th St, New York, NY"," bds,  ba , sqft",,,,40.763273,,,,,,
1940,https://www.zillow.com/homedetails/150-Central-Park-S-1409-New-York-NY-10019/244855796_zpid/,-73.977935,FOR_RENT,,,,False,10019,Apartment for rent,"150 Central Park S # 1409, New York, NY 10019","0 bds, 1.0 ba ,307549 sqft",USD,,"$3,900/mo",40.766055,New York,MULTI_FAMILY,NY,0,1.0,307549
,https://www.zillow.com/b/the-westport-new-york-ny-5XT5sk/,-73.989297,,,,,False,,The Westport,"500 W 56th St, New York, NY"," bds,  ba , sqft",,,,40.768387,,,,,,
,https://www.zillow.com/b/west-54th-manhattan-ny-5XjKmP/,-73.99012,,,,,False,,West 54th,"505 W 54th St, New York, NY"," bds,  ba , sqft",,,,40.767809,,,,,,
-1,https://www.zillow.com/homedetails/449-W-56th-St-APT-3D-New-York-NY-10019/2103245157_zpid/,-73.988356,FOR_RENT,,,,False,10019,Apartment for rent,"449 W 56th St APT 3D, New York, NY 10019","0 bds, 1.0 ba ,None sqft",USD,,"$2,025/mo",40.768401,New York,MULTI_FAMILY,NY,0,1.0,
,https://www.zillow.com/b/625-w-57th-st-new-york-ny-5HFL/,-73.992964,,,,,False,,For Rent,"625 W 57th St, New York, NY"," bds,  ba , sqft",,,,40.771431,,,,,,
-1,https://www.zillow.com/homedetails/355-W-51st-St-APT-53-New-York-NY-10019/2116059409_zpid/,-73.987653,FOR_RENT,,,,False,10019,Apartment for rent,"355 W 51st St APT 53, New York, NY 10019","1 bds, 1.0 ba ,None sqft",USD,,"$2,279/mo",40.764011,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/101-W-55th-St-508-New-York-NY-10019/2092855689_zpid/,-73.978233,FOR_RENT,,,,False,10019,Apartment for rent,"101 W 55th St # 508, New York, NY 10019","1 bds, 1.0 ba ,1550 sqft",USD,,"$4,095/mo",40.763221,New York,MULTI_FAMILY,NY,1,1.0,1550
-1,https://www.zillow.com/homedetails/400-W-56th-St-APT-1H-New-York-NY-10019/2095290913_zpid/,-73.986265,FOR_RENT,,,,False,10019,Apartment for rent,"400 W 56th St APT 1H, New York, NY 10019","1 bds, 1.0 ba ,None sqft",USD,,"$3,499/mo",40.767261,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/421-W-54th-St-APT-5B-New-York-NY-10019/80004541_zpid/,-73.988283,FOR_RENT,,,,False,10019,Apartment for rent,"421 W 54th St APT 5B, New York, NY 10019","1 bds, 2.0 ba ,1226 sqft",USD,,"$5,700/mo",40.766727,New York,MULTI_FAMILY,NY,1,2.0,1226
,https://www.zillow.com/b/458-w-52nd-st-new-york-ny-3HTz/,-73.990534,,,,,False,,For Rent,"458 W 52nd St, New York, NY"," bds,  ba , sqft",,,,40.765558,,,,,,
,https://www.zillow.com/b/311-w-50th-st-new-york-ny-29BL/,-73.986921,,,,,False,,For Rent,"311 W 50th St, New York, NY"," bds,  ba , sqft",,,,40.762887,,,,,,
-1,https://www.zillow.com/homedetails/450-W-58th-St-5KF-New-York-NY-10019/2080948402_zpid/,-73.986884,FOR_RENT,,,,False,10019,Apartment for rent,"450 W 58th St # 5KF, New York, NY 10019","0 bds, 1.0 ba ,None sqft",USD,,"$2,350/mo",40.76929,New York,MULTI_FAMILY,NY,0,1.0,
,https://www.zillow.com/b/150-w-51st-st-new-york-ny-5Xj4LL/,-73.982587,,,,,False,,For Rent,"150 W 51st St, New York, NY"," bds,  ba , sqft",,,,40.76126,,,,,,
,https://www.zillow.com/b/350-w-55th-st-new-york-ny-3HwH/,-73.985977,,,,,False,,For Rent,"350 W 55th St, New York, NY"," bds,  ba , sqft",,,,40.766,,,,,,
,https://www.zillow.com/b/230-w-55th-st-new-york-ny-5Xj4P7/,-73.982693,,,,,False,,For Rent,"230 W 55th St, New York, NY"," bds,  ba , sqft",,,,40.764687,,,,,,
,https://www.zillow.com/b/601-w-57th-st-new-york-ny-5HFY/,-73.991788,,,,,False,,For Rent,"601 W 57th St, New York, NY"," bds,  ba , sqft",,,,40.77077,,,,,,
,https://www.zillow.com/b/135-w-52nd-st-new-york-ny-5XnJLv/,-73.980889,,,,,False,,For Rent,"135 W 52nd St, New York, NY"," bds,  ba , sqft",,,,40.762046,,,,,,
,https://www.zillow.com/b/the-plaza-new-york-ny-BTVw2t/,-73.973892,,,,,False,,The Plaza,"1 Central Park S, New York, NY"," bds,  ba , sqft",,,,40.764533,,,,,,
,https://www.zillow.com/b/416-w-52nd-st-new-york-ny-9gfpCZ/,-73.989081,,,,,False,,For Rent,"416 W 52nd St, New York, NY"," bds,  ba , sqft",,,,40.76479,,,,,,
,https://www.zillow.com/b/747-10th-ave-new-york-ny-4nZP/,-73.991643,,,,,False,,For Rent,"747 10th Ave, New York, NY"," bds,  ba , sqft",,,,40.765165,,,,,,
-1,https://www.zillow.com/homedetails/345-W-53rd-St-APT-4C-New-York-NY-10019/2110718948_zpid/,-73.98657,FOR_RENT,,,,False,10019,Apartment for rent,"345 W 53rd St APT 4C, New York, NY 10019","1 bds, 1.0 ba ,None sqft",USD,,"$2,995/mo",40.765115,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/416-W-56th-St-APT-19-New-York-NY-10019/2100231476_zpid/,-73.987339,FOR_RENT,,,,False,10019,Apartment for rent,"416 W 56th St APT 19, New York, NY 10019","1 bds, 1.0 ba ,None sqft",USD,,"$1,900/mo",40.767464,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/888-8th-ave-new-york-ny-4ngg/,-73.984764,,,,,False,,For Rent,"888 8th Ave, New York, NY"," bds,  ba , sqft",,,,40.763845,,,,,,
,https://www.zillow.com/b/15-w-55th-st-new-york-ny-5XnRtR/,-73.975688,,,,,False,,For Rent,"15 W 55th St, New York, NY"," bds,  ba , sqft",,,,40.762233,,,,,,
,https://www.zillow.com/b/525-w-52nd-st-new-york-ny-3HMx/,-73.992211,,,,,False,,For Rent,"525 W 52nd St, New York, NY"," bds,  ba , sqft",,,,40.766846,,,,,,
,https://www.zillow.com/b/one57-new-york-ny-3J4L/,-73.979,,,,,False,,One57,"157 W 57th St, New York, NY"," bds,  ba , sqft",,,,40.765503,,,,,,
-1,https://www.zillow.com/homedetails/755-9th-Ave-4E-New-York-NY-10019/2096224028_zpid/,-73.988868,FOR_RENT,,,,False,10019,Apartment for rent,"755 9th Ave # 4E, New York, NY 10019","1 bds, 1.0 ba ,None sqft",USD,,"$2,750/mo",40.764143,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/211-W-56th-St-APT-30A-New-York-NY-10019/2110382024_zpid/,-73.981142,FOR_RENT,,,,False,10019,Apartment for rent,"211 W 56th St APT 30A, New York, NY 10019","1 bds, 1.0 ba ,635 sqft",USD,,"$3,675/mo",40.765261,New York,MULTI_FAMILY,NY,1,1.0,635
,https://www.zillow.com/b/1-columbus-cir-new-york-ny-97R8yf/,-73.982188,,,,,False,,For Rent,"1 Columbus Pl, New York, NY"," bds,  ba , sqft",,,,40.767715,,,,,,
,https://www.zillow.com/b/meurice-apts-new-york-ny-3JDS/,-73.978095,,,,,False,,Meurice Apts,"145 W 58th St, New York, NY"," bds,  ba , sqft",,,,40.765805,,,,,,
-1,https://www.zillow.com/homedetails/335-E-70th-St-APT-2A-New-York-NY-10021/2080927852_zpid/,-73.957405,FOR_RENT,,,,False,10021,Apartment for rent,"335 E 70th St APT 2A, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$2,400/mo",40.766931,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/525-e-72nd-st-new-york-ny-4ZTF/,-73.952112,,,,,False,,For Rent,"525 E 72nd St, New York, NY"," bds,  ba , sqft",,,,40.766318,,,,,,
-1,https://www.zillow.com/homedetails/418-E-73rd-St-APT-3RE-New-York-NY-10021/2081187512_zpid/,-73.954532,FOR_RENT,,,,False,10021,Apartment for rent,"418 E 73rd St APT 3RE, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$2,200/mo",40.767823,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/157-E-71st-St-APT-5F-New-York-NY-10021/2098257934_zpid/,-73.962209,FOR_RENT,,,,False,10021,Apartment for rent,"157 E 71st St APT 5F, New York, NY 10021","0 bds, 1.0 ba ,None sqft",USD,,"$2,641/mo",40.769779,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/218-E-74th-St-APT-3E-New-York-NY-10021/2087117374_zpid/,-73.958923,FOR_RENT,,,,False,10021,Apartment for rent,"218 E 74th St APT 3E, New York, NY 10021","2 bds, 1.0 ba ,None sqft",USD,,"$3,800/mo",40.770507,New York,MULTI_FAMILY,NY,2,1.0,
1977,https://www.zillow.com/homedetails/1365-York-Ave-APT-37L-New-York-NY-10021/2114536134_zpid/,-73.953896,FOR_RENT,,,,False,10021,Apartment for rent,"1365 York Ave APT 37L, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$4,095/mo",40.76741,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/219-e-69th-st-new-york-ny-5XjKkP/,-73.960667,,,,,False,,For Rent,"219 E 69th St, New York, NY"," bds,  ba , sqft",,,,40.767484,,,,,,
-1,https://www.zillow.com/homedetails/320-E-73rd-St-APT-4RE-New-York-NY-10021/2114395469_zpid/,-73.956859,FOR_RENT,,,,False,10021,Apartment for rent,"320 E 73rd St APT 4RE, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$2,475/mo",40.768811,New York,MULTI_FAMILY,NY,1,1.0,
1910,https://www.zillow.com/homedetails/342-E-76th-St-APT-3B-New-York-NY-10021/2125395004_zpid/,-73.955633,FOR_RENT,,,,False,10021,Apartment for rent,"342 E 76th St APT 3B, New York, NY 10021","1 bds, 1.0 ba ,450 sqft",USD,,"$2,650/mo",40.770779,New York,MULTI_FAMILY,NY,1,1.0,450
-1,https://www.zillow.com/homedetails/501-E-74th-St-APT-12C-New-York-NY-10021/2096131730_zpid/,-73.952515,FOR_RENT,,,,False,10021,Apartment for rent,"501 E 74th St APT 12C, New York, NY 10021","2 bds, 2.0 ba ,1060 sqft",USD,,"$6,695/mo",40.768216,New York,MULTI_FAMILY,NY,2,2.0,1060
-1,https://www.zillow.com/homedetails/833-Madison-Ave-APT-4B-New-York-NY-10021/2089672728_zpid/,-73.966398,FOR_RENT,,,,False,10021,Apartment for rent,"833 Madison Ave APT 4B, New York, NY 10021","1 bds, 2.0 ba ,800 sqft",USD,,"$4,754/mo",40.770016,New York,MULTI_FAMILY,NY,1,2.0,800
,https://www.zillow.com/b/399-e-72nd-st-new-york-ny-2DwN/,-73.955544,,,,,False,,For Rent,"399 E 72nd St, New York, NY"," bds,  ba , sqft",,,,40.767768,,,,,,
-1,https://www.zillow.com/homedetails/191-E-76th-St-APT-4A-New-York-NY-10021/2080973085_zpid/,-73.959136,FOR_RENT,,,,False,10021,Apartment for rent,"191 E 76th St APT 4A, New York, NY 10021","1 bds, 1.0 ba ,645 sqft",USD,,"$3,030/mo",40.772753,New York,MULTI_FAMILY,NY,1,1.0,645
-1,https://www.zillow.com/homedetails/403-E-69th-St-APT-2C-New-York-NY-10021/2120732657_zpid/,-73.957101,FOR_RENT,,,,False,10021,Apartment for rent,"403 E 69th St APT 2C, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$2,631/mo",40.765896,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/1286-1st-ave-new-york-ny-2Dvh/,-73.957091,,,,,False,,For Rent,"1288 1st Ave, New York, NY"," bds,  ba , sqft",,,,40.766023,,,,,,
1932,https://www.zillow.com/homedetails/225-E-73rd-St-9D-New-York-NY-10021/122066393_zpid/,-73.958671,FOR_RENT,,,,False,10021,Apartment for rent,"225 E 73rd St # 9D, New York, NY 10021","1 bds, 1.0 ba ,900 sqft",USD,,"$4,750/mo",40.770075,New York,MULTI_FAMILY,NY,1,1.0,900
-1,https://www.zillow.com/homedetails/242-E-71st-St-APT-3W-New-York-NY-10021/2109415346_zpid/,-73.95943,FOR_RENT,,,,False,10021,Apartment for rent,"242 E 71st St APT 3W, New York, NY 10021","3 bds, 1.0 ba ,None sqft",USD,,"$4,125/mo",40.768109,New York,MULTI_FAMILY,NY,3,1.0,
,https://www.zillow.com/b/242-e-75th-st-new-york-ny-2Dd3/,-73.957588,,,,,False,,For Rent,"242 E 75th St, New York, NY"," bds,  ba , sqft",,,,40.77078,,,,,,
,https://www.zillow.com/b/400-e-71st-st-new-york-ny-2Dvs/,-73.956421,,,,,False,,For Rent,"400 E 71st St, New York, NY"," bds,  ba , sqft",,,,40.766933,,,,,,
-1,https://www.zillow.com/homedetails/303-E-76th-St-APT-14-New-York-NY-10021/2082530578_zpid/,-73.955849,FOR_RENT,,,,False,10021,Apartment for rent,"303 E 76th St APT 14, New York, NY 10021","2 bds, 1.0 ba ,None sqft",USD,,"$2,900/mo",40.771382,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/the-fairfax-new-york-ny-2DZM/,-73.961477,,,,,False,,The Fairfax,"201 E 69th St, New York, NY"," bds,  ba , sqft",,,,40.767993,,,,,,
-1,https://www.zillow.com/homedetails/336-E-73rd-St-APT-4C-New-York-NY-10021/2115350025_zpid/,-73.95619,FOR_RENT,,,,False,10021,Apartment for rent,"336 E 73rd St APT 4C, New York, NY 10021","0 bds, 1.0 ba ,425 sqft",USD,,"$2,000/mo",40.768528,New York,MULTI_FAMILY,NY,0,1.0,425
-1,https://www.zillow.com/homedetails/410-E-74th-St-APT-3D-New-York-NY-10021/2111501432_zpid/,-73.954271,FOR_RENT,,,,False,10021,Apartment for rent,"410 E 74th St APT 3D, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$2,425/mo",40.768546,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/1431-york-ave-new-york-ny-2DyQ/,-73.952291,,,,,False,,For Rent,"1431 York Ave, New York, NY"," bds,  ba , sqft",,,,40.769406,,,,,,
-1,https://www.zillow.com/homedetails/177-E-75th-St-APT-12B-New-York-NY-10021/2081032063_zpid/,-73.959892,FOR_RENT,,,,False,10021,Apartment for rent,"177 E 75th St APT 12B, New York, NY 10021","3 bds, 2.0 ba ,1500 sqft",USD,,"$8,600/mo",40.772154,New York,MULTI_FAMILY,NY,3,2.0,1500
-1,https://www.zillow.com/homedetails/1446-1st-Ave-APT-3A-New-York-NY-10021/2111593895_zpid/,-73.954198,FOR_RENT,,,,False,10021,Apartment for rent,"1446 1st Ave APT 3A, New York, NY 10021","1 bds, 1.0 ba ,600 sqft",USD,,"$2,500/mo",40.769802,New York,MULTI_FAMILY,NY,1,1.0,600
,https://www.zillow.com/b/the-fairmont-new-york-ny-2Dq2/,-73.956867,,,,,False,,The Fairmont,"300 E 75th St, New York, NY"," bds,  ba , sqft",,,,40.770567,,,,,,
-1,https://www.zillow.com/homedetails/329-E-75th-St-APT-1D-New-York-NY-10021/2109650423_zpid/,-73.955358,FOR_RENT,,,,False,10021,Apartment for rent,"329 E 75th St APT 1D, New York, NY 10021","0 bds, 1.0 ba ,None sqft",USD,,"$1,900/mo",40.770334,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/331-E-71st-St-7A-New-York-NY-10021/2081043821_zpid/,-73.957343,FOR_RENT,,,,False,10021,Apartment for rent,"331 E 71st St # 7A, New York, NY 10021","2 bds, 2.0 ba ,1275 sqft",USD,,"$4,395/mo",40.767724,New York,MULTI_FAMILY,NY,2,2.0,1275
-1,https://www.zillow.com/homedetails/403-E-70th-St-APT-7-New-York-NY-10021/2120539129_zpid/,-73.956266,FOR_RENT,,,,False,10021,Apartment for rent,"403 E 70th St APT 7, New York, NY 10021","1 bds, 1.0 ba ,None sqft",USD,,"$2,150/mo",40.766449,New York,MULTI_FAMILY,NY,1,1.0,
,https://www.zillow.com/b/404-e-76th-st-new-york-ny-5Xj6Qj/,-73.953746,,,,,False,,For Rent,"404 E 76th St, New York, NY"," bds,  ba , sqft",,,,40.769956,,,,,,
1899,https://www.zillow.com/homedetails/368-E-69th-St-New-York-NY-10021/31538126_zpid/,-73.957949,FOR_RENT,,,,False,10021,Townhouse for rent,"368 E 69th St, New York, NY 10021","5 bds, 4.5 ba ,6757 sqft",USD,,"$29,000/mo",40.765882,New York,TOWNHOUSE,NY,5,4.5,6757
-1,https://www.zillow.com/homedetails/1295-3rd-Ave-APT-1D-New-York-NY-10021/2081050078_zpid/,-73.959252,FOR_RENT,,,,False,10021,Apartment for rent,"1295 3rd Ave APT 1D, New York, NY 10021","3 bds, 2.0 ba ,None sqft",USD,,"$5,495/mo",40.771124,New York,MULTI_FAMILY,NY,3,2.0,
-1,https://www.zillow.com/homedetails/246-E-71st-St-APT-4C-New-York-NY-10021/2126734191_zpid/,-73.959305,FOR_RENT,,,,False,10021,Apartment for rent,"246 E 71st St APT 4C, New York, NY 10021","0 bds, 1.0 ba ,None sqft",USD,,"$2,180/mo",40.768227,New York,MULTI_FAMILY,NY,0,1.0,
1910,https://www.zillow.com/homedetails/326-E-73rd-St-APT-4C-New-York-NY-10021/244783518_zpid/,-73.956622,FOR_RENT,,,,False,10021,Apartment for rent,"326 E 73rd St APT 4C, New York, NY 10021","1 bds, 1.0 ba ,9620 sqft",USD,,"$2,150/mo",40.76871,New York,MULTI_FAMILY,NY,1,1.0,9620
,https://www.zillow.com/b/the-wellesley-new-york-ny-5XT9x2/,-73.960429,,,,,False,,The Wellesley,"200 E 72nd St, New York, NY"," bds,  ba , sqft",,,,40.769317,,,,,,
-1,https://www.zillow.com/homedetails/206-E-70th-St-1GRDN-New-York-NY-10021/2081084920_zpid/,-73.961095,FOR_RENT,,,,False,10021,Apartment for rent,"206 E 70th St # 1GRDN, New York, NY 10021","0 bds, 1.0 ba ,None sqft",USD,,"$2,600/mo",40.767989,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/317-E-74th-St-APT-5D-New-York-NY-10021/2107703179_zpid/,-73.956358,FOR_RENT,,,,False,10021,Apartment for rent,"317 E 74th St APT 5D, New York, NY 10021","1 bds, 1.0 ba ,550 sqft",USD,,"$2,595/mo",40.769926,New York,MULTI_FAMILY,NY,1,1.0,550
-1,https://www.zillow.com/homedetails/1366-York-Ave-APT-5D-New-York-NY-10021/2127176692_zpid/,-73.953074,FOR_RENT,,,,False,10021,Apartment for rent,"1366 York Ave APT 5D, New York, NY 10021","0 bds, 1.0 ba ,500 sqft",USD,,"$1,950/mo",40.767243,New York,MULTI_FAMILY,NY,0,1.0,500
,https://www.zillow.com/b/1435-1st-ave-new-york-ny-2DqC/,-73.955114,,,,,False,,For Rent,"1435 1st Ave, New York, NY"," bds,  ba , sqft",,,,40.769574,,,,,,
-1,https://www.zillow.com/homedetails/339-E-57th-St-APT-1E-New-York-NY-10022/2094133036_zpid/,-73.963477,FOR_RENT,,,,False,10022,Apartment for rent,"339 E 57th St APT 1E, New York, NY 10022","0 bds, 1.0 ba ,None sqft",USD,,"$2,225/mo",40.758849,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/398-E-52nd-St-APT-3E-New-York-NY-10022/2080928338_zpid/,-73.965143,FOR_RENT,,,,False,10022,Apartment for rent,"398 E 52nd St APT 3E, New York, NY 10022","1 bds, 1.0 ba ,None sqft",USD,,"$2,400/mo",40.754932,New York,MULTI_FAMILY,NY,1,1.0,
-1,https://www.zillow.com/homedetails/209-E-60th-St-APT-D2-New-York-NY-10022/2110315116_zpid/,-73.965374,FOR_RENT,,,,False,10022,Apartment for rent,"209 E 60th St APT D2, New York, NY 10022","1 bds, 1.0 ba ,500 sqft",USD,,"$2,850/mo",40.762105,New York,MULTI_FAMILY,NY,1,1.0,500
-1,https://www.zillow.com/homedetails/239-E-51st-St-APT-2W-New-York-NY-10022/2110283035_zpid/,-73.968675,FOR_RENT,,,,False,10022,Apartment for rent,"239 E 51st St APT 2W, New York, NY 10022","1 bds, 1.0 ba ,725 sqft",USD,,"$3,500/mo",40.756008,New York,MULTI_FAMILY,NY,1,1.0,725
-1,https://www.zillow.com/homedetails/231-E-50th-St-APT-3F-New-York-NY-10022/2112741039_zpid/,-73.969423,FOR_RENT,,,,False,10022,Apartment for rent,"231 E 50th St APT 3F, New York, NY 10022","2 bds, 1.0 ba ,None sqft",USD,,"$3,595/mo",40.755503,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/135-e-54th-st-new-york-ny-5Xj4KR/,-73.97074,,,,,False,,For Rent,"135 E 54th St, New York, NY"," bds,  ba , sqft",,,,40.759335,,,,,,
,https://www.zillow.com/b/429-e-52nd-st-new-york-ny-3HLf/,-73.964183,,,,,False,,For Rent,"429 E 52nd St, New York, NY"," bds,  ba , sqft",,,,40.754836,,,,,,
1959,https://www.zillow.com/homedetails/210-E-58th-St-APT-3J-New-York-NY-10022/2102739996_zpid/,-73.966386,FOR_RENT,,,,False,10022,Apartment for rent,"210 E 58th St APT 3J, New York, NY 10022","0 bds, 1.0 ba ,None sqft",USD,,"$2,900/mo",40.760403,New York,MULTI_FAMILY,NY,0,1.0,
-1,https://www.zillow.com/homedetails/330-E-52nd-St-APT-67-New-York-NY-10022/2113161302_zpid/,-73.966368,FOR_RENT,,,,False,10022,Apartment for rent,"330 E 52nd St APT 67, New York, NY 10022","1 bds, 1.0 ba ,750 sqft",USD,,"$3,195/mo",40.755359,New York,MULTI_FAMILY,NY,1,1.0,750
-1,https://www.zillow.com/homedetails/410-E-59th-St-APT-3B-New-York-NY-10022/2114374129_zpid/,-73.961438,FOR_RENT,,,,False,10022,Apartment for rent,"410 E 59th St APT 3B, New York, NY 10022","2 bds, 1.0 ba ,None sqft",USD,,"$3,195/mo",40.759144,New York,MULTI_FAMILY,NY,2,1.0,
,https://www.zillow.com/b/141-e-55th-st-new-york-ny-5XjbCw/,-73.969421,,,,,False,,For Rent,"141 E 55th St, New York, NY"," bds,  ba , sqft",,,,40.759595,,,,,,
,https://www.zillow.com/b/157-e-57th-st-new-york-ny-5XjYHx/,-73.967698,,,,,False,,For Rent,"157 E 57th St, New York, NY"," bds,  ba , sqft",,,,40.760628,,,,,,
-1,https://www.zillow.com/homedetails/401-E-60th-St-8R-New-York-NY-10022/2081070367_zpid/,-73.961468,FOR_RENT,,,,False,10022,Apartment for rent,"401 E 60th St # 8R, New York, NY 10022","0 bds, 1.0 ba ,None sqft",USD,,"$2,800/mo",40.760201,New York,MULTI_FAMILY,NY,0,1.0,
,https://www.zillow.com/b/405-e-56th-st-new-york-ny-4D5P/,-73.962518,,,,,False,,For Rent,"405 E 56th St, New York, NY"," bds,  ba , sqft",,,,40.757504,,,,,,
-1,https://www.zillow.com/homedetails/401-E-50th-St-APT-4D-New-York-NY-10022/2101860791_zpid/,-73.965832,FOR_RENT,,,,False,10022,Apartment for rent,"401 E 50th St APT 4D, New York, NY 10022","3 bds, 1.0 ba ,1000 sqft",USD,,"$4,292/mo",40.753942,New York,MULTI_FAMILY,NY,3,1.0,1000
